H3K4me1,H3K4me2,H3K4me3,H3K9ac,H3K27ac,H3K36me3,H3K79me2,H4K20me1,H3K9me3,H3K27me3,H2AFZ,CTCF,POLR2AphosphoS2,POLR2AphosphoS5,EZH2,STAT1,ZNF687,RUNX3,CEBPZ,ZNF217,TCF12,ZNF592,USF1,HCFC1,MXI1,HSF1,ZEB1,MYB,EP300,KLF5,CEBPB,TAF1,RAD21,ZNF384,CUX1,ELF1,RB1,ZBTB33,TBP,NFYB,LARP7,WRNIP1,JUNB,EBF1,BHLHE40,STAT3,SIN3A,MEF2C,NKRF,PBX3,MTA3,ESRRA,NR2F1,ZSCAN29,NR2C1,NFXL1,IKZF1,IRF3,TBL1XR1,PAX5,HDAC2,KDM1A,YY1,CHD4,RXRA,DPF2,SMAD1,MAZ,NR2C2,SIX5,CHD1,ZFP36,GATAD2B,BCL3,SRF,RBBP5,BCLAF1,BRCA1,ZNF24,SMARCA5,ZNF207,NFATC1,REST,UBTF,RELB,ZNF622,SMC3,NFIC,CBX5,FOXK2,CBFB,CBX3,HDAC6,MEF2B,PAX8,MTA2,ATF7,TBX21,E2F8,ETS1,IRF5,ELK1,NBN,IRF4,MAX,RFX5,CHD2,BATF,STAT5A,JUND,BCL11A,ARID3A,ZNF143,BACH1,NRF1,SMAD5,TARDBP,SPI1,RCOR1,TRIM22,NFATC3,RAD51,GABPA,BMI1,PKNOX1,YBX1,ASH2L,EED,SKIL,E2F4,ZBTB40,SUZ12,ATF2,MAFK,NFYA,ETV6,EGR1,USF2,E4F1,MLLT1,IKZF2,TCF7,CREM,ZBED1,POLR2A,ARNT,HDGF,MEF2A,ZZZ3,DNase,RepG1,RepG2,RepS1,RepS2,RepS3,RepS4,RNAseq_total
-0.06399859,-0.04910872,-0.0419622,-0.03352935,-0.03541089,-0.07120828,-0.03435114,-0.03248232,0.0,0.04196014,-0.04418774,0.0,-0.0321256,-0.04047163,-0.039364,-0.09993451,-0.10608519,-0.05798364,-0.11666033,-0.12982493,-0.1041877,-0.1124513,-0.03279216,-0.03433357,-0.0624303,-0.06319888,-0.03413181,-0.10816498,-0.05162376,-0.0797018,-0.09600477,-0.03978853,0.0,-0.03312155,-0.08073424,-0.10304195,-0.11839997,-0.13825558,-0.02339813,-0.0169997,-0.1187055,-0.05994644,-0.05586372,-0.02223068,-0.06078999,-0.08181583,-0.06279364,-0.06908916,-0.10895376,-0.03730227,-0.07890821,-0.08572565,-0.08986189,-0.12080511,-0.10936812,-0.11264732,-0.07705883,-0.11115739,-0.06979617,-0.03962788,-0.091293,-0.08102116,-0.04704683,-0.10286587,-0.08571414,-0.10219528,-0.09614253,-0.04436209,-0.02698362,-0.0309987,-0.05631688,-0.09875144,-0.10784361,-0.04516346,-0.04949444,-0.0809442,-0.1355077,-0.03018526,-0.07305097,-0.11641992,-0.11450643,-0.08987358,-0.0244795,-0.10641414,-0.09824248,-0.14947167,-0.02325309,-0.07014063,-0.07443478,0.110817,-0.08088107,0.0,-0.05947525,-0.11116762,-0.16341911,-0.09787932,-0.08790735,-0.08528045,-0.14343434,-0.08098256,0.05799637,-0.06655224,-0.09920449,-0.05776928,-0.06278148,-0.01941567,-0.03666252,-0.04510387,-0.07940708,-0.05067158,-0.0496709,-0.13339484,-0.02891522,-0.11815062,0.0,-0.08429212,-0.12023915,-0.02063679,-0.08712105,-0.11946055,-0.14083841,-0.1401432,-0.07697042,-0.11840315,-0.03438646,-0.15228408,-0.07924088,-0.06575955,-0.12692459,-0.04341484,-0.09334834,0.0,-0.08435784,-0.02262342,-0.05641877,-0.07562371,-0.05006705,-0.03395838,0.0603008,-0.05974156,-0.09931165,-0.06397154,-0.06866333,-0.09937703,-0.04311782,-0.14493305,-0.12846791,-0.05883211,-0.02081055,0.0,-0.10289604,-0.03408635,-0.08569061,0.0,0.06802156,0.07434687,-0.01699382
0.03975577,0.03579104,0.03500956,0.01876684,0.0,0.0493732,0.02855922,0.10565619,0.02247165,0.07857755,0.04475431,0.05925139,0.0,0.0,0.03609274,0.10259883,0.08225757,0.04979175,0.03295819,0.08383601,0.07003127,0.0606907,0.08388367,0.04234226,0.04687668,0.0,0.0,0.05062975,0.05088597,0.09257289,0.05012131,0.03904631,0.0605579,0.04538417,0.03252496,0.08473482,0.09143903,0.07042655,0.03322913,0.03018727,0.11528016,0.1108303,0.04453379,0.03717421,0.04715822,0.08555423,0.05134237,0.04175483,0.09540919,0.04910573,0.06291389,0.07593192,0.06574418,0.07710682,0.05333748,0.0994166,0.07547496,0.10733365,0.04849651,0.05711979,0.07373087,0.04277374,0.05475688,0.04774997,0.08859737,0.0824246,0.06894474,0.03379595,0.11589684,0.04831653,0.04721033,0.03271399,0.08548697,0.03750889,0.0534172,0.02686506,0.08081473,0.04807136,0.08558524,0.11044423,0.08818134,0.05520962,0.0,0.04886372,0.05198435,0.08689285,0.05559641,0.04660663,0.07270959,0.16713905,0.09001163,0.0,0.07849927,0.04563118,0.06516777,0.06421898,0.03828662,0.03047985,0.05437201,0.06016839,0.09984245,0.04745937,0.06242718,0.07036811,0.05921415,0.02145906,0.02484474,0.04229967,0.06793308,0.06092154,0.05369969,0.0943008,0.05760648,0.08594692,0.04014574,0.09105203,0.071371,0.03481666,0.06211098,0.06398274,0.08109849,0.05962521,0.06241523,0.07441108,0.02256471,0.07135945,0.06536514,0.08253583,0.06253391,0.04480074,0.04565322,0.0374316,0.0293004,0.02298686,0.0,0.08314635,0.09962656,0.04894009,0.14632208,0.04464818,0.09089149,0.10001969,0.06597763,0.07702619,0.02854007,0.07702216,0.09212586,0.03815606,0.05090873,0.03023666,0.03359475,-0.18016282,0.09762837,0.12786129,0.07066049,-0.10877362,0.0
-0.05613301,-0.04080809,-0.03613985,-0.03943583,-0.04520278,-0.05499617,-0.053583,0.03813766,0.0,0.18376387,0.0,0.03884104,-0.05742654,-0.05896517,0.06805712,-0.04885667,-0.06941501,-0.0344596,-0.0458622,-0.06834782,-0.04911277,-0.07711343,0.0,0.0,-0.01942002,-0.04058841,-0.01613021,-0.0380627,0.0,-0.03412704,0.0,-0.02535404,0.03544311,0.0,-0.03200157,-0.04762489,-0.04609377,-0.06487453,-0.03134494,0.0,-0.04314057,0.0,0.0,-0.01872649,-0.01919666,0.0,0.0,-0.01717163,-0.05184417,-0.02232086,-0.05618398,-0.01692116,-0.05324059,-0.06091403,-0.04418507,0.0,-0.04135549,-0.03540893,-0.02867338,0.0,0.0,0.0,-0.01755057,-0.03180031,0.0,-0.04291118,-0.06055808,-0.02356303,0.05264873,0.0,-0.02012562,-0.03708621,-0.05292539,-0.04457413,0.0,-0.02508544,-0.06829816,0.0,-0.04884336,-0.0577689,-0.05623764,-0.06371117,0.0,0.0,-0.06210046,-0.07241778,0.02056056,-0.04204215,-0.038786,0.11425712,-0.03125331,-0.03740563,0.0,-0.06178892,-0.11012064,-0.04862816,-0.05035553,-0.05044224,-0.09746163,0.0,0.02343523,0.0,-0.06076659,0.0,0.0,-0.01992877,-0.0310049,0.0,-0.05789688,0.0,0.0,-0.07067333,0.0,-0.0815021,0.0,-0.04372845,-0.06578716,0.0,-0.02537221,-0.06282258,-0.08648716,-0.08769245,-0.02824417,-0.0267673,-0.02373373,-0.07748334,0.0,-0.02486604,-0.07327324,0.0,-0.03894338,0.07999885,-0.05645689,0.0,0.0,0.0,0.0,0.0,0.05501094,-0.05598645,-0.04750362,0.0,-0.02155992,-0.0474724,-0.05001484,-0.07587859,-0.08441831,-0.02016055,0.08389141,-0.03413535,-0.09817637,-0.17758889,0.07111554,0.22959653,0.13330416,-0.08029278,0.0
-0.08975576,-0.07423342,-0.06461703,-0.04464093,-0.05374238,-0.05456983,-0.05842408,0.08649556,0.0,0.11031597,-0.05817079,-0.03072331,-0.03856127,-0.04341357,0.0,-0.18629685,-0.22007339,-0.05449073,-0.11664435,-0.23889463,-0.23138933,-0.23403518,0.08158743,-0.04199656,-0.05728059,-0.13714448,0.0,-0.11146003,-0.05204822,-0.15344069,-0.03027872,-0.03722459,-0.02155133,-0.04313632,-0.07869519,-0.1883353,-0.20852563,-0.23573207,-0.07006787,-0.03170771,-0.1763094,0.0,-0.07021319,-0.03736487,-0.09534501,-0.07725941,-0.03375148,-0.05000864,-0.22567764,0.0,-0.08284662,-0.0652027,-0.15996246,-0.24161748,-0.20331983,-0.30830493,-0.13906119,-0.18220778,-0.07291375,-0.03751564,-0.13670166,-0.11494959,-0.05006791,-0.14692293,-0.05958938,-0.17278549,-0.20025297,-0.05309924,0.10890003,-0.03735412,-0.02498883,-0.11261446,-0.18238294,0.0,0.0,-0.13173334,-0.24658072,0.02839583,-0.18364315,-0.22212915,-0.20150076,-0.07825772,0.0,-0.09067171,-0.17050842,-0.25744203,-0.02119719,-0.08044701,-0.10082236,0.07076404,-0.09119615,-0.13118572,-0.07032221,-0.19522892,-0.28840453,-0.15963158,-0.13426734,-0.11600357,-0.23787849,-0.05836346,-0.05480476,-0.02399764,-0.17696766,-0.0524163,-0.03516075,-0.01490525,-0.03599404,-0.03533699,-0.07481169,0.0,-0.04071933,-0.2245337,-0.07373797,-0.19700073,-0.02361622,-0.08408532,-0.2076023,-0.04239609,-0.08335131,-0.20749443,-0.25320267,-0.26347738,-0.09334359,-0.20827906,-0.0659546,-0.25602509,-0.11357905,-0.06092784,-0.21194242,-0.02411725,-0.1137295,0.0,-0.16958746,-0.02689047,-0.05157141,-0.04411174,0.09679093,-0.02484635,0.0,-0.13045114,-0.17400012,-0.06924221,-0.08189033,-0.11303688,-0.03456922,-0.23852369,-0.20983723,-0.0557149,0.0,-0.0676264,-0.15396904,-0.09434389,-0.0708975,0.04836679,0.09364568,0.06819381,-0.02512663
-0.06655942,-0.04800583,-0.03053344,-0.02199269,-0.02998484,-0.10267466,-0.04530789,-0.15938182,-0.05603052,-0.12920103,0.0,0.0,-0.04406202,-0.04792638,-0.04695683,0.0,0.05492386,-0.04439934,0.03384567,0.07729243,0.07093237,0.10716932,-0.11629086,-0.03370457,-0.01804185,0.04850984,-0.02170842,0.0,0.0,-0.02645343,0.0,-0.03395214,0.02086223,0.0,0.0,0.04197619,0.0,0.04923219,0.0,0.0,0.0,-0.10627897,0.0,0.0,0.0,-0.021927,-0.01830232,-0.02019015,0.03314106,-0.04890207,-0.07396162,0.0,0.0,0.05311244,0.06354706,0.09061846,0.0,0.0,-0.0311298,-0.05790359,-0.05229957,-0.0191861,-0.03848093,0.0,-0.07087465,0.0,0.02706846,-0.02593336,-0.12159799,-0.04014312,-0.03120503,0.0,0.0,-0.04727798,-0.06373204,0.0,0.0607627,-0.03477421,0.07399268,0.02950579,0.0,-0.0725898,-0.01655941,0.0,0.02359407,0.05567994,-0.02159175,-0.02261078,-0.06172057,-0.14639144,-0.05541575,0.01921437,-0.07230966,0.02719922,0.09727197,0.03770311,0.0193163,0.0,0.05292637,-0.04250884,-0.05829246,-0.0339615,0.0,-0.04350276,-0.03425989,-0.02485254,0.0,0.0,-0.07667637,-0.02936879,-0.02425844,0.0,-0.02532125,0.0,0.0,-0.07391106,0.03420074,0.0,0.0,0.05485595,0.06051324,0.09676654,-0.04351648,0.05190536,0.0,0.07093311,-0.04277398,-0.0722162,0.02265638,0.0,0.02017273,-0.03725978,0.05448737,0.0,0.01838569,-0.06728755,-0.14299634,-0.03399644,-0.09220448,0.0,0.0,-0.05050281,-0.03718316,-0.04761163,-0.04546871,0.054454,0.0,-0.01698971,-0.02831308,-0.04342026,-0.14820597,0.12569854,-0.20390227,-0.20902289,-0.02166148,0.22561138,-0.03207751
-0.11147708,-0.07690804,-0.05845391,-0.04057466,-0.05183552,-0.13846372,-0.05467236,-0.13898056,-0.13824925,-0.08925537,-0.05400962,0.0,-0.06784372,-0.06351975,-0.05358372,-0.1400604,-0.10974141,-0.09186508,-0.01721754,-0.10195236,-0.09954869,-0.06636469,-0.1431047,-0.04677101,-0.05005632,0.0194716,-0.03126605,-0.04205954,-0.05972904,-0.14642739,-0.03984255,-0.06158758,0.0,-0.04667718,-0.04419497,-0.10670546,-0.11110981,-0.08989061,-0.03846011,-0.01705211,-0.16433718,-0.16989853,-0.07949893,-0.04070268,-0.06034005,-0.09929107,-0.04004491,-0.07784828,-0.12456124,-0.07899529,-0.14092386,-0.07264264,-0.09905932,-0.1015652,-0.05213733,-0.05716629,-0.11734743,-0.1138825,-0.08168599,-0.11311371,-0.11105466,-0.04846622,-0.07126885,-0.07158444,-0.13246383,-0.11866581,-0.10930575,-0.06104617,-0.17177257,-0.06172887,-0.05200979,-0.03075391,-0.12726578,-0.08897623,-0.10805393,-0.02719592,-0.09911287,-0.06846977,-0.11492379,-0.13855364,-0.12136061,-0.13060283,-0.03694363,-0.02449766,-0.08434521,-0.08694561,-0.03539935,-0.09407765,-0.18019257,-0.31676644,-0.15201311,-0.03342088,-0.10618603,-0.08354918,-0.06828906,-0.09240435,-0.06372342,-0.06822902,-0.08087369,-0.10856638,-0.16702006,-0.05624772,-0.100756,-0.11350091,-0.06802054,-0.02895638,-0.04179798,-0.06834148,-0.1487745,-0.06562283,-0.09404014,-0.12442477,-0.08166438,-0.12600116,-0.04029793,-0.15933452,-0.10135037,-0.05849208,-0.0800853,-0.06978226,-0.10329412,-0.06295658,-0.1217152,-0.10110332,-0.04052329,-0.07840004,-0.09274393,-0.15352104,-0.08961253,-0.01923134,-0.03788013,-0.04532459,-0.03086894,-0.02394377,0.03315729,-0.17022689,-0.18736364,-0.07200397,-0.2114988,-0.07083722,-0.14445216,-0.1668252,-0.1214824,-0.15490781,-0.06283982,-0.09070164,-0.15575439,-0.08215496,0.0,-0.08045903,-0.21450743,0.14618088,-0.21735983,-0.15357382,0.04428261,0.15746578,-0.02829434
0.10198008,0.0686064,0.04034475,0.0293086,0.04168447,0.02611184,0.0255879,0.0791744,0.02377017,0.10276528,0.03263347,0.09012968,0.0768683,0.04225505,0.11788894,0.10582274,0.08914692,0.08090835,0.02624418,0.08343257,0.08563539,0.05719644,0.0933596,0.02995031,0.06134784,0.0,0.04553559,0.05014254,0.03948114,0.07964311,0.07451407,0.04693194,0.09350412,0.0,0.04240327,0.04699025,0.10966327,0.09983902,0.04875674,0.021692,0.15397158,0.12631043,0.04567592,0.02758781,0.06233509,0.06950603,0.04758459,0.03983365,0.09784006,0.0464513,0.08927866,0.08536197,0.09963425,0.10041059,0.07603153,0.08928989,0.11776836,0.09714303,0.08216312,0.09103342,0.08525961,0.03591834,0.05205692,0.06704633,0.10267362,0.12166966,0.06407513,0.07354175,0.06292643,0.02709255,0.03314049,0.04045327,0.13254741,0.03048402,0.04598885,0.02048074,0.09373356,0.0386233,0.04889423,0.1169374,0.09719534,0.06161623,0.01980426,0.0495334,0.07924301,0.1209558,0.13569636,0.04902109,0.07007112,0.11529105,0.07636957,-0.01846082,0.08204865,0.06504145,0.06335671,0.09149765,0.02919499,0.04961785,0.07998763,0.04902366,0.08260755,0.03051273,0.09200891,0.09276461,0.09588526,0.07855177,0.03915307,0.04543715,0.10066245,0.02706754,0.06757204,0.11034629,0.02788442,0.1242533,0.03750165,0.05076955,0.09724277,0.05548927,0.07692029,0.08975502,0.08184663,0.05374712,0.03578531,0.13530407,0.0,0.0760603,0.05240945,0.10861113,0.06417444,0.02034119,0.029967,0.09578953,0.02470884,0.03044385,0.0,0.07820049,0.14362236,0.05174105,0.11851475,0.05499895,0.11898417,0.0720586,0.06734893,0.05156026,0.05202675,0.09609984,0.12864435,0.03844593,-0.04449165,0.05376334,0.21042275,-0.09063665,0.11165461,-0.05205143,-0.12466912,-0.17016527,0.03487723
-0.01999438,-0.03741842,-0.03866265,-0.02699752,-0.02103989,-0.03761745,-0.05547003,0.07731989,0.03236664,0.19771034,-0.02358235,0.06002732,0.0,-0.01878611,0.06712347,-0.0504348,-0.04642321,-0.01841716,-0.06806651,-0.07257502,-0.08274639,-0.05677995,0.07681113,0.0,-0.02987205,-0.07381325,0.0,-0.03378569,0.0,-0.04782622,0.0,-0.018265,0.03690826,0.0,-0.01969263,-0.05046645,-0.04466085,-0.07113897,-0.02693378,0.0,0.0,0.03651859,-0.02642403,0.0,0.0,-0.02811776,-0.01973818,-0.02921165,-0.0541688,0.0,0.0,0.0,-0.03959216,-0.07163401,-0.0530705,-0.04761988,-0.0218452,-0.05529744,-0.02978476,0.0,-0.08513792,-0.11028717,0.0,-0.11534559,-0.01832206,-0.02736761,-0.05188879,0.0,0.15942892,0.0,0.0,-0.02901066,-0.0291388,0.0,0.0,-0.10970965,-0.07481654,0.03359348,-0.04937719,-0.03527343,-0.05943334,-0.03519877,0.0255889,-0.03661522,-0.04642817,-0.09031919,0.04162523,-0.03974166,-0.05952226,0.09872009,-0.03550843,-0.11816551,-0.03480925,-0.04391353,-0.11089896,-0.05176827,-0.03932642,-0.04473102,-0.07417529,-0.0304518,0.0,0.0,-0.03867483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0804579,0.0,-0.04830597,0.0,-0.02608855,-0.05446675,0.0,-0.01796412,-0.04983371,-0.07169389,-0.07514072,-0.05381697,-0.06452228,-0.02043562,-0.0846037,-0.07637726,0.0,-0.07031789,0.0,-0.03830484,0.05184585,-0.06709436,0.0,0.0,0.0,0.12128096,0.0,0.02677771,0.0,-0.04421016,-0.01863288,-0.03204548,-0.05230655,-0.02038642,-0.05515245,-0.05165347,-0.03278124,0.0,-0.02704683,-0.02422138,-0.16332362,0.07524148,0.11250286,0.0,-0.16119435,-0.01999762
-0.05367898,-0.03169659,-0.02338318,0.0,0.0,-0.0748259,-0.02900434,-0.0537924,-0.04007632,-0.04506818,0.0,0.0,-0.02120756,-0.02321723,-0.02515155,-0.10006577,-0.09420871,-0.03966953,-0.03360159,-0.09665775,-0.08114773,-0.07742852,-0.02292632,-0.02615473,-0.03011081,-0.03322802,0.0,-0.03340359,-0.03239703,-0.07667014,-0.02006934,-0.01942056,0.02304772,-0.02673939,-0.03017271,-0.07578381,-0.09714465,-0.09256756,-0.02619259,-0.02133147,-0.10124094,-0.03456946,-0.04574921,-0.02560443,-0.04074981,-0.04119073,-0.02610197,-0.03310318,-0.08696026,-0.02157002,-0.05564917,-0.04274664,-0.06299432,-0.09744711,-0.07664476,-0.1127935,-0.07227409,-0.1018399,-0.03960561,-0.03406202,-0.07667358,-0.06609391,-0.02713171,-0.0743603,-0.0427046,-0.0797703,-0.08055642,-0.02663689,-0.02666607,-0.02415805,0.0,-0.02722067,-0.08606846,-0.02268171,-0.04193982,-0.05305202,-0.09369037,-0.01786297,-0.0843398,-0.10262927,-0.09530117,-0.03895048,-0.01750014,-0.0336591,-0.06997862,-0.1023107,0.0,-0.05026425,-0.07863082,-0.02705386,-0.06639582,-0.05379793,-0.0549241,-0.08467371,-0.10129773,-0.06581177,-0.05230542,-0.04655292,-0.09279057,-0.03695416,-0.03286696,-0.03155465,-0.08373411,-0.04726084,-0.03020764,-0.02064057,-0.02917707,-0.03020438,-0.05783503,-0.01705362,-0.02959414,-0.0985147,-0.03031956,-0.09251023,-0.01656104,-0.0612581,-0.0882836,-0.02247113,-0.0478884,-0.07273047,-0.0974975,-0.08379425,-0.06655673,-0.07905245,-0.02436319,-0.10543792,-0.06791735,-0.06510553,-0.07843772,-0.01914992,-0.07356713,-0.03242311,-0.05723821,0.0,-0.02865876,-0.06600441,-0.02576646,-0.03368698,-0.03562783,-0.03825796,-0.08192467,-0.06606336,-0.05708516,-0.06768016,-0.02074962,-0.0930773,-0.11647336,-0.03055915,-0.02945979,0.0,-0.12417639,0.02399257,-0.14838098,-0.11420651,0.02389679,0.15198636,0.0
0.09141393,0.06118869,0.04954986,0.02552667,0.02767319,0.07893701,0.03194908,0.04830755,0.05134092,0.03489695,0.07762043,0.04386386,0.04554541,0.02728351,0.05716545,0.12157843,0.12449659,0.06466506,0.05879663,0.14237543,0.13032622,0.07428987,0.08182919,0.06335793,0.0512684,0.03611626,0.04200626,0.04246332,0.03477525,0.08779239,0.05543245,0.03649114,0.06507711,0.0274481,0.05812323,0.09291721,0.14126486,0.14439113,0.0,0.02529423,0.18311942,0.09568778,0.0402465,0.0,0.06809527,0.0811506,0.05392669,0.07158829,0.13076873,0.0527869,0.06846997,0.06598636,0.11306424,0.15305367,0.06746557,0.10998798,0.12333224,0.11601337,0.06324854,0.06174559,0.1021951,0.06457564,0.04732167,0.08808143,0.10560383,0.14491108,0.05462492,0.0522825,0.09265806,0.06653216,0.03525333,0.05627017,0.15126283,0.05159028,0.04908103,0.04527164,0.14213164,0.042923,0.09178094,0.16848845,0.11438844,0.0551767,0.03867199,0.07725527,0.09915507,0.15828965,0.07810044,0.05181171,0.14394647,0.07735927,0.07186658,0.0,0.07847662,0.0994084,0.14588167,0.10586415,0.05226998,0.08116867,0.12477935,0.08017845,0.02787615,0.05443395,0.10285165,0.08953592,0.05544046,0.03109237,0.06076744,0.04230574,0.07619169,0.04418184,0.05423212,0.12958082,0.0655429,0.12466321,0.03637433,0.03864186,0.12800571,0.04762402,0.07387741,0.11788381,0.12091797,0.10507859,0.09195963,0.14784241,0.04748718,0.15717026,0.08030072,0.0796615,0.09783695,0.03036062,0.0529583,0.0,0.03839671,0.0217573,0.02357212,0.09102966,0.11413191,0.02669072,0.08856232,0.05180294,0.11577694,0.07004427,0.06792299,0.05249689,0.04127332,0.14441726,0.14294675,0.06785357,-0.02642747,0.05871675,0.23485307,-0.17828633,0.19811804,0.05502793,-0.22089607,-0.25622666,0.0
0.12734426,0.15829173,0.14869028,0.09231164,0.07844392,0.20041366,0.16053713,0.12393807,0.06579121,-0.02972877,0.11156958,0.05331899,0.06803802,0.08515615,0.12019355,0.23947128,0.19692704,0.13244138,0.16456648,0.19733196,0.20472265,0.17431624,0.11057393,0.08950068,0.12060302,0.13696243,0.0715181,0.12906456,0.09272565,0.21433732,0.10266515,0.10774412,0.07255957,0.08262222,0.12182179,0.19829258,0.21603507,0.22361822,0.04630602,0.04921533,0.22662451,0.15316795,0.12278796,0.0593353,0.12715987,0.16389981,0.11974058,0.11023783,0.22205832,0.11379016,0.13910025,0.1687444,0.17584848,0.17451336,0.15612539,0.18277954,0.16245782,0.23212855,0.12101215,0.11315318,0.24710333,0.19861505,0.11952324,0.19863285,0.2224441,0.18817388,0.20143019,0.10437175,0.08831389,0.09221842,0.08014476,0.10522457,0.20441337,0.11150049,0.10645383,0.20383233,0.24227927,0.08959619,0.145566,0.21941354,0.23940529,0.1537956,0.03190423,0.15170246,0.16204441,0.24132051,0.08204311,0.12990172,0.23671074,0.22141612,0.18689721,0.1042975,0.18487903,0.17132332,0.24697821,0.15832037,0.11070627,0.1281723,0.22481549,0.19140769,0.18490556,0.14536616,0.16051099,0.13249743,0.11537223,0.01892702,0.09961442,0.09050966,0.15458095,0.06546023,0.10335835,0.24182542,0.07024762,0.21876135,0.09244696,0.15704931,0.19140582,0.08722132,0.15912188,0.18408182,0.22528423,0.19877753,0.23642978,0.22093549,0.07781437,0.2138358,0.23299328,0.13081826,0.19280438,0.08026871,0.14023407,0.0712708,0.13238477,0.04792299,0.03681142,0.1634337,0.1688187,0.07131062,0.14960903,0.1159115,0.19505733,0.19616784,0.15308945,0.18494042,0.08797748,0.21773537,0.22681117,0.10001225,0.01965113,0.11161715,0.14945183,-0.2272359,0.19753174,0.17413392,-0.03193439,-0.25012357,0.0
0.20814496,0.22396337,0.1815015,0.15179791,0.21687091,0.08103667,0.09649175,0.03514129,0.04408291,-0.08182079,0.14042696,0.06511896,0.16853184,0.22958803,0.08207166,0.2899492,0.26825412,0.20291615,0.18731233,0.25269151,0.24001928,0.23690563,0.07801546,0.06364908,0.10556313,0.12623204,0.12445397,0.19327338,0.07151605,0.24245897,0.14981848,0.13523731,0.0953965,0.08129379,0.13969925,0.16662726,0.26826063,0.28541052,0.24624081,0.09042201,0.26358643,0.18813849,0.12439944,0.04955212,0.10131433,0.20488544,0.10245824,0.15036793,0.25585567,0.18187127,0.2949644,0.16424077,0.1799874,0.24362394,0.09024576,0.29068765,0.19682793,0.29701453,0.15969558,0.14098271,0.31026929,0.23631188,0.1405399,0.28091495,0.2798734,0.20853962,0.29488755,0.07826587,0.02191387,0.05702976,0.17393086,0.16204514,0.2281113,0.14848008,0.11846399,0.2304319,0.2775293,0.05627363,0.21044715,0.27684111,0.2832661,0.2297395,0.09123337,0.20808585,0.24246681,0.27584572,0.09782647,0.26738816,0.24179345,0.18270548,0.32615056,0.07909568,0.28879582,0.17479005,0.27353029,0.19470103,0.20476872,0.20462966,0.26939093,0.27004691,0.16488345,0.08277853,0.27188137,0.18392162,0.10917997,0.04031125,0.08385036,0.11008367,0.26892711,0.06395629,0.14487004,0.28084293,0.06199052,0.27107878,0.03434405,0.32202324,0.28898453,0.08128046,0.17792031,0.29903249,0.36664736,0.1959225,0.17427688,0.24841597,0.05577423,0.2674539,0.25577856,0.20340737,0.27714198,0.12920406,0.14518974,0.04622551,0.17547027,0.04703498,0.06279812,0.16755508,0.19443966,0.06251157,0.14797329,0.28767112,0.24498447,0.21650992,0.25254991,0.3535617,0.2455491,0.26177358,0.25471851,0.13337416,-0.0485095,0.25814997,0.19852409,-0.08320629,0.04629766,-0.06154591,-0.10466264,-0.19527597,0.04559586
0.02017815,0.03867329,0.03753894,0.03712469,0.04136268,0.02227609,0.03773878,-0.08995921,0.0,-0.14641305,0.0,0.0,0.04708219,0.05501782,-0.12127677,-0.04951193,-0.05355588,0.02401936,-0.10008835,-0.04022877,-0.05607982,-0.08762562,-0.04082644,0.0,0.0,-0.04639715,0.0,-0.0494171,-0.03920967,-0.04969302,-0.09346196,0.02245738,0.0,0.0,-0.08084337,-0.03490243,-0.01822072,-0.04977385,0.02251289,0.0,-0.0338917,0.0,-0.04338824,0.0,0.0,-0.06945938,0.0,-0.06035998,-0.02342412,0.0,0.03020794,-0.07437832,-0.01791127,-0.05064429,-0.02756846,-0.06177354,0.0,-0.0669094,0.0,0.0,-0.06595719,-0.092936,0.03385129,-0.09214403,-0.04956257,0.0,-0.01994819,0.0,-0.10715048,0.0,0.0,-0.05499996,0.0,0.0,-0.03740047,-0.08637506,-0.06335068,-0.0456057,-0.06128877,-0.02372226,-0.03265205,0.0,-0.01708704,-0.11055338,0.01927853,-0.09979537,0.0,0.0,-0.02574667,-0.0879251,0.0,0.0,-0.03769032,-0.0268031,-0.05414362,-0.02521906,0.0,0.0,0.0,-0.03845723,-0.03858789,-0.0536499,0.02978064,-0.02355917,0.0,0.0,0.0,-0.02211575,0.02820171,-0.0444802,-0.02036344,-0.06118138,0.0,0.0,0.0,0.0,0.0,0.0,-0.02695832,0.0,-0.02686483,-0.04856239,-0.04067127,-0.04894506,0.0,-0.05488988,-0.06887665,0.0,0.0,-0.02114747,0.0,-0.0750763,-0.03453488,-0.01748222,-0.03887043,-0.03018139,-0.05214447,0.0,-0.05768273,0.03006755,0.0,-0.07631652,0.0,-0.02022933,0.05134887,-0.0390583,0.0,-0.02079472,-0.12714346,0.03196076,0.0,0.1444705,-0.12522682,-0.13866354,-0.10788641,0.05316422,0.0
